name,symbol,instrument type,exchange,industry
Liberty Global Ltd,LBTYB,Stocks,NASDAQ,-
Ten-League International Holdings Ltd,TLIH,Stocks,NASDAQ,-
ZenaTech Inc,ZENA,Stocks,NASDAQ,-
eLong Power Holding Ltd,ELPW,Stocks,NASDAQ,-
Aimei Health Technology Co Ltd,AFJK,Stocks,NASDAQ,-
Linkers Industries Ltd,LNKS,Stocks,NASDAQ,-
Energys Group Ltd,ENGS,Stocks,NASDAQ,-
Twin Hospitality Group Inc,TWNP,Stocks,NASDAQ,-
Massimo Group,MAMO,Stocks,NASDAQ,-
Neonc Technologies Holdings Inc,NTHI,Stocks,NASDAQ,-
3 E Network Technology Group Ltd,MASK,Stocks,NASDAQ,-
NB Bancorp Inc,NBBK,Stocks,NASDAQ,-
Jiade Ltd,JDZG,Stocks,NASDAQ,-
Bayview Acquisition Corp,BAYA,Stocks,NASDAQ,-
Zhengye Biotechnology Holding Ltd,ZYBT,Stocks,NASDAQ,-
Rectitude Holdings Ltd,RECT,Stocks,NASDAQ,-
BridgeBio Oncology Therapeutics Inc,BBOT,Stocks,NASDAQ,-
iOthree Ltd,IOTR,Stocks,NASDAQ,-
Psyence Biomedical Ltd,PBM,Stocks,NASDAQ,-
SKK Holdings Ltd,SKK,Stocks,NASDAQ,-
XCHG Ltd,XCH,Stocks,NASDAQ,-
FLY-E Group Inc,FLYE,Stocks,NASDAQ,-
LZ Technology Holdings Ltd,LZMH,Stocks,NASDAQ,-
Jbdi Holdings Ltd,JBDI,Stocks,NASDAQ,-
Wellchange Holdings Co Ltd,WCT,Stocks,NASDAQ,-
eXoZymes Inc,EXOZ,Stocks,NASDAQ,-
Wellgistics Health Inc,WGRX,Stocks,NASDAQ,-
Orangekloud Technology Inc,ORKT,Stocks,NASDAQ,-
DirectBooking Technology Co Ltd,ZDAI,Stocks,NASDAQ,-
Wing Yip Food Holdings Group Ltd,WYHG,Stocks,NASDAQ,-
Cuprina Holdings Cayman Ltd,CUPR,Stocks,NASDAQ,-
TJGC Group Ltd,TJGC,Stocks,NASDAQ,-
Contineum Therapeutics Inc,CTNM,Stocks,NASDAQ,-
Senstar Technologies Corp,SNT,Stocks,NASDAQ,-
Australian Oilseeds Holdings Ltd,COOT,Stocks,NASDAQ,-
Reitar Logtech Holdings Ltd,RITR,Stocks,NASDAQ,-
Lakeside Holding Ltd,LSH,Stocks,NASDAQ,-
ZOOZ Strategy Ltd,ZOOZ,Stocks,NASDAQ,-
Silvaco Group Inc,SVCO,Stocks,NASDAQ,-
Nova Minerals Ltd,NVA,Stocks,NASDAQ,-
FB Bancorp Inc,FBLA,Stocks,NASDAQ,-
IB Acquisition Corp,IBAC,Stocks,NASDAQ,-
Big Tree Cloud Holdings Ltd,DSY,Stocks,NASDAQ,-
Scantech AI Systems Inc,STAI,Stocks,NASDAQ,-
Lianhe Sowell International Group Ltd,LHSW,Stocks,NASDAQ,-
Icon Energy Corp,ICON,Stocks,NASDAQ,-
Netclass Technology Inc,NTCL,Stocks,NASDAQ,-
NMP Acquisition Corp,NMP,Stocks,NASDAQ,-
Inlif Ltd,INLF,Stocks,NASDAQ,-
M3-Brigade Acquisition V Corp,MBAV,Stocks,NASDAQ,-
Centurion Acquisition Corp,ALF,Stocks,NASDAQ,-
Churchill Capital Corp IX,CCIX,Stocks,NASDAQ,-
Launch One Acquisition Corp,LPAA,Stocks,NASDAQ,-
Star Fashion Culture Holdings Ltd,STFS,Stocks,NASDAQ,-
Melar Acquisition Corp I,MACI,Stocks,NASDAQ,-
Brag House Holdings Inc,TBH,Stocks,NASDAQ,-
YSX Tech Co Ltd,YSXT,Stocks,NASDAQ,-
Aureus Greenway Holdings Inc,AGH,Stocks,NASDAQ,-
ZJK Industrial Co Ltd,ZJK,Stocks,NASDAQ,-
Above Food Ingredients Inc,ABVE,Stocks,NASDAQ,-
Linkhome Holdings Inc,LHAI,Stocks,NASDAQ,-
PS International Group Ltd,PSIG,Stocks,NASDAQ,-
TWFG Inc,TWFG,Stocks,NASDAQ,-
Click Holdings Ltd/BVI,CLIK,Stocks,NASDAQ,-
Safe Pro Group Inc,SPAI,Stocks,NASDAQ,-
RF Acquisition Corp II,RFAI,Stocks,NASDAQ,-
Belive Holdings,BLIV,Stocks,NASDAQ,-
Mega Fortune Co Ltd,MGRT,Stocks,NASDAQ,-
Vine Hill Capital Investment Corp,VCIC,Stocks,NASDAQ,-
Fatpipe Inc/UT,FATN,Stocks,NASDAQ,-
SIM Acquisition Corp I,SIMA,Stocks,NASDAQ,-
PTL Ltd,PTLE,Stocks,NASDAQ,-
Fifth District Bancorp Inc,FDSB,Stocks,NASDAQ,-
Adagio Medical Holdings Inc,ADGM,Stocks,NASDAQ,-
MKDWELL Tech Inc,MKDW,Stocks,NASDAQ,-
Founder Group Ltd,FGL,Stocks,NASDAQ,-
Megan Holdings Ltd,MGN,Stocks,NASDAQ,-
Texxon Holding Ltd,NPT,Stocks,NASDAQ,-
Silexion Therapeutics Corp,SLXN,Stocks,NASDAQ,-
Cre8 Enterprise Ltd,CRE,Stocks,NASDAQ,-
Ryojbaba Co Ltd,RYOJ,Stocks,NASDAQ,-
Homestolife Ltd,HTLM,Stocks,NASDAQ,-
Park Ha Biological Technology Co Ltd,BYAH,Stocks,NASDAQ,-
Concorde International Group Ltd,CIGL,Stocks,NASDAQ,-
Health In Tech Inc,HIT,Stocks,NASDAQ,-
Eastern International Ltd / CN,ELOG,Stocks,NASDAQ,-
Mint Incorporation Ltd,MIMI,Stocks,NASDAQ,-
Anteris Technologies Global Corp,AVR,Stocks,NASDAQ,-
707 Cayman Holdings Ltd,JEM,Stocks,NASDAQ,-
GigCapital7 Corp,GIG,Stocks,NASDAQ,-
Fitness Champs Holdings Ltd,FCHL,Stocks,NASDAQ,-
DT Cloud Star Acquisition Corp,DTSQ,Stocks,NASDAQ,-
BingEx Ltd,FLX,Stocks,NASDAQ,-
Basel Medical Group Ltd,BMGL,Stocks,NASDAQ,-
Yuanbao Inc,YB,Stocks,NASDAQ,-
Radiopharm Theranostics Ltd,RADX,Stocks,NASDAQ,-
WF Holding Ltd/MY,WFF,Stocks,NASDAQ,-
Rising Dragon Acquisition Corp,RDAC,Stocks,NASDAQ,-
Charlton Aria Acquisition Corp,CHAR,Stocks,NASDAQ,-
Foxx Development Holdings Inc,FOXX,Stocks,NASDAQ,-
Intercont Cayman Ltd,NCT,Stocks,NASDAQ,-
Leishen Energy Holding Co Ltd,LSE,Stocks,NASDAQ,-
Smart Logistics Global Ltd,SLGB,Stocks,NASDAQ,-
Decent Holding Inc,DXST,Stocks,NASDAQ,-
TEN Holdings Inc,XHLD,Stocks,NASDAQ,-
Curanex Pharmaceuticals Inc,CURX,Stocks,NASDAQ,-
Skyline Builders Group Holding Ltd,SKBL,Stocks,NASDAQ,-
Fact II Acquisition Corp,FACT,Stocks,NASDAQ,-
Aldel Financial II Inc,ALDF,Stocks,NASDAQ,-
Cayson Acquisition Corp,CAPN,Stocks,NASDAQ,-
A SPAC III Acquisition Corp,ASPC,Stocks,NASDAQ,-
Kandal M Venture Ltd,FMFC,Stocks,NASDAQ,-
Andretti Acquisition Corp II,POLE,Stocks,NASDAQ,-
Uni-Fuels Holdings Ltd,UFG,Stocks,NASDAQ,-
Cellyan Biotechnology CO LTD,HKPD,Stocks,NASDAQ,-
Callan Jmb Inc,CJMB,Stocks,NASDAQ,-
Future Vision II Acquisition Corp,FVN,Stocks,NASDAQ,-
PicoCELA Inc,PCLA,Stocks,NASDAQ,-
XCF Global Inc,SAFX,Stocks,NASDAQ,-
Cantor Equity Partners I Inc,CEPO,Stocks,NASDAQ,-
Newbury Street II Acquisition Corp,NTWO,Stocks,NASDAQ,-
OMS Energy Technologies Inc,OMSE,Stocks,NASDAQ,-
Skycorp Solar Group Ltd,PN,Stocks,NASDAQ,-
Redcloud Holdings PLC,RCT,Stocks,NASDAQ,-
Masonglory Ltd,MSGY,Stocks,NASDAQ,-
JFB Construction Holdings,JFB,Stocks,NASDAQ,-
Masterbeef Group,MB,Stocks,NASDAQ,-
OneConstruction Group Ltd,ONEG,Stocks,NASDAQ,-
Delixy Holdings Ltd,DLXY,Stocks,NASDAQ,-
Stak Inc,STAK,Stocks,NASDAQ,-
Waton Financial Ltd,WTF,Stocks,NASDAQ,-
AsiaStrategy,SORA,Stocks,NASDAQ,-
Launch Two Acquisition Corp,LPBB,Stocks,NASDAQ,-
FST Corp,KBSX,Stocks,NASDAQ,-
Inflection Point Acquisition Corp IV,BACQ,Stocks,NASDAQ,-
Stellar V Capital Corp,SVCC,Stocks,NASDAQ,-
Dynamix Corp,ETHM,Stocks,NASDAQ,-
New Era Energy & Digital Inc,NUAI,Stocks,NASDAQ,-
Tavia Acquisition Corp,TAVI,Stocks,NASDAQ,-
Leifras Co Ltd,LFS,Stocks,NASDAQ,-
FG Merger II Corp,FGMC,Stocks,NASDAQ,-
AleAnna Inc,ANNA,Stocks,NASDAQ,-
Range Capital Acquisition Corp,RANG,Stocks,NASDAQ,-
Mountain Lake Acquisition Corp,MLAC,Stocks,NASDAQ,-
Neuphoria Therapeutics Inc,NEUP,Stocks,NASDAQ,-
Sagtec Global Ltd,SAGT,Stocks,NASDAQ,-
Ascentage Pharma Group International,AAPG,Stocks,NASDAQ,-
Arrive AI Inc,ARAI,Stocks,NASDAQ,-
GCL Global Holdings Ltd,GCL,Stocks,NASDAQ,-
Drugs Made In America Acquisition Corp,DMAA,Stocks,NASDAQ,-
Marwynn Holdings Inc,MWYN,Stocks,NASDAQ,-
Phoenix Asia Holdings Ltd,PHOE,Stocks,NASDAQ,-
HORIZON SPACE ACQUISITION II Corp,HSPT,Stocks,NASDAQ,-
Agroz Inc,AGRZ,Stocks,NASDAQ,-
One and one Green Technologies Inc,YDDL,Stocks,NASDAQ,-
Silver Pegasus Acquisition Corp,SPEG,Stocks,NASDAQ,-
NewHold Investment Corp III,NHIC,Stocks,NASDAQ,-
Pantages Capital Acquisition Corp,PGAC,Stocks,NASDAQ,-
Gamehaus Holdings Inc,GMHS,Stocks,NASDAQ,-
Roman DBDR Acquisition Corp II,DRDB,Stocks,NASDAQ,-
Plum Acquisition Corp IV,PLMK,Stocks,NASDAQ,-
Hennessy Capital Investment Corp VII,HVII,Stocks,NASDAQ,-
Ambitions Enterprise Management Co LLC,AHMA,Stocks,NASDAQ,-
Texas Ventures Acquisition III Corp,TVA,Stocks,NASDAQ,-
Archimedes Tech SPAC Partners II Co,ATII,Stocks,NASDAQ,-
Translational Development Acquisition Corp,TDAC,Stocks,NASDAQ,-
Heidmar Maritime Holdings Corp,HMR,Stocks,NASDAQ,-
OFA Group,OFAL,Stocks,NASDAQ,-
Bgin Blockchain Ltd,BGIN,Stocks,NASDAQ,-
Inflection Point Acquisition Corp. V,IPEX,Stocks,NASDAQ,-
Columbus Acquisition Corp,COLA,Stocks,NASDAQ,-
Everbright Digital Holding Ltd,EDHL,Stocks,NASDAQ,-
Artius II Acquisition Inc,AACB,Stocks,NASDAQ,-
K&F Growth Acquisition Corp II,KFII,Stocks,NASDAQ,-
Pinnacle Food Group Ltd,PFAI,Stocks,NASDAQ,-
UY Scuti Acquisition Corp,UYSC,Stocks,NASDAQ,-
Republic Digital Acquisition Co,RDAG,Stocks,NASDAQ,-
CARTESIAN GROWTH CORP III,CGCT,Stocks,NASDAQ,-
Rich Sparkle Holdings Ltd,ANPA,Stocks,NASDAQ,-
Ribbon Acquisition Corp,RIBB,Stocks,NASDAQ,-
Live Oak Acquisition Corp V,LOKV,Stocks,NASDAQ,-
Fifth Era Acquisition Corp I,FERA,Stocks,NASDAQ,-
Gesher Acquisition Corp II,GSHR,Stocks,NASDAQ,-
Cantor Equity Partners II Inc,CEPT,Stocks,NASDAQ,-
Titan Acquisition Corp,TACH,Stocks,NASDAQ,-
Thayer Ventures Acquisition Corp II,TVAI,Stocks,NASDAQ,-
Sizzle Acquisition Corp II,SZZL,Stocks,NASDAQ,-
Digital Asset Acquisition Corp,DAAQ,Stocks,NASDAQ,-
Happy City Holdings Ltd,HCHL,Stocks,NASDAQ,-
Armada Acquisition Corp II,XRPN,Stocks,NASDAQ,-
BUUU Group Ltd,BUUU,Stocks,NASDAQ,-
Julong Holding Ltd,JLHL,Stocks,NASDAQ,-
Lakeshore Acquisition III Corp,LCCC,Stocks,NASDAQ,-
Real Asset Acquisition Corp,RAAQ,Stocks,NASDAQ,-
Pelican Acquisition Corp,PELI,Stocks,NASDAQ,-
Dreamland Ltd,TDIC,Stocks,NASDAQ,-
Blue Water Acquisition Corp III,BLUW,Stocks,NASDAQ,-
EGH Acquisition Corp,EGHA,Stocks,NASDAQ,-
Globa Terra Acquisition Corp,GTERA,Stocks,NASDAQ,-
Antalpha Platform Holding Co,ANTA,Stocks,NASDAQ,-
Cal Redwood Acquisition Corp,CRAQ,Stocks,NASDAQ,-
Wintergreen Acquisition Corp,WTG,Stocks,NASDAQ,-
D Boral ARC Acquisition I Corp,BCAR,Stocks,NASDAQ,-
Starz Entertainment Corp,STRZ,Stocks,NASDAQ,-
Inflection Point Acquisition Corp III,IPCX,Stocks,NASDAQ,-
ProCap Acquisition Corp,PCAP,Stocks,NASDAQ,-
StoneBridge Acquisition II Corp,APAC,Stocks,NASDAQ,-
GIBO Holdings Ltd,GIBO,Stocks,NASDAQ,-
Hang Feng Technology Innovation Co Ltd,FOFO,Stocks,NASDAQ,-
Crane Harbor Acquisition Corp,CHAC,Stocks,NASDAQ,-
Wen Acquisition Corp,WENN,Stocks,NASDAQ,-
CTW Cayman,CTW,Stocks,NASDAQ,-
Renatus Tactical Acquisition Corp I,RTAC,Stocks,NASDAQ,-
K-Tech Solutions Co Ltd,KMRK,Stocks,NASDAQ,-
Jefferson Capital Inc,JCAP,Stocks,NASDAQ,-
Oyster Enterprises II Acquisition Corp,OYSE,Stocks,NASDAQ,-
Lightwave Acquisition Corp,LWAC,Stocks,NASDAQ,-
Kestrel Group Ltd,KG,Stocks,NASDAQ,-
ChampionsGate Acquisition Corp,CHPG,Stocks,NASDAQ,-
Pioneer Acquisition I Corp,PACH,Stocks,NASDAQ,-
Tryhard Holdings Ltd,THH,Stocks,NASDAQ,-
Cantor Equity Partners III Inc,CAEP,Stocks,NASDAQ,-
HCM III Acquisition Corp,HCMA,Stocks,NASDAQ,-
Yimutian Inc,YMT,Stocks,NASDAQ,-
1RT Acquisition Corp,ONCH,Stocks,NASDAQ,-
Perimeter Acquisition Corp I,PMTR,Stocks,NASDAQ,-
CID Holdco Inc,DAIC,Stocks,NASDAQ,-
CSLM Digital Asset Acquisition Corp III Ltd,KOYN,Stocks,NASDAQ,-
Blue Gold Ltd,BGL,Stocks,NASDAQ,-
Hanover Bancorp Inc,HNVR,Stocks,NASDAQ,-
Hotel101 Global Holdings Corp,HBNB,Stocks,NASDAQ,-
Nomadar Corp,NOMA,Stocks,NASDAQ,-
Youlife Group Inc,YOUL,Stocks,NASDAQ,-
Agencia Comercial Spirits Ltd,AGCC,Stocks,NASDAQ,-
Almonty Industries Inc,ALM,Stocks,NASDAQ,-
Profusa Inc,PFSA,Stocks,NASDAQ,-
Visionwave Holdings Inc,VWAV,Stocks,NASDAQ,-
NexMetals Mining Corp,NEXM,Stocks,NASDAQ,-
Acco Group Holdings Ltd,ACCL,Stocks,NASDAQ,-
Kochav Defense Acquisition Corp,KCHV,Stocks,NASDAQ,-
Acorn Energy Inc,ACFN,Stocks,NASDAQ,-
Indigo Acquisition Corp,INAC,Stocks,NASDAQ,-
Axiom Intelligence Acquisition Corp 1,AXIN,Stocks,NASDAQ,-
Blue Acquisition Corp,BACC,Stocks,NASDAQ,-
Evolution Global Acquisition Corp,EVOX,Stocks,NASDAQ,-
Polibeli Group Ltd,PLBL,Stocks,NASDAQ,-
Spring Valley Acquisition Corp III,SVAC,Stocks,NASDAQ,-
Avidbank Holdings Inc,AVBH,Stocks,NASDAQ,-
Darkiris Inc,DKI,Stocks,NASDAQ,-
GigCapital8 Corp,GIW,Stocks,NASDAQ,-
Oxley Bridge Acquisition Ltd,OBA,Stocks,NASDAQ,-
Tailwind 2.0 Acquisition Corp,TDWD,Stocks,NASDAQ,-
Apex Treasury Corp,APXT,Stocks,NASDAQ,-
Propanc Biopharma Inc,PPCB,Stocks,NASDAQ,-
FIGX Capital Acquisition Corp,FIGX,Stocks,NASDAQ,-
Velo3D Inc,VELO,Stocks,NASDAQ,-
Digital Brands Group Inc,DBGI,Stocks,NASDAQ,-
Elite Express Holding Inc,ETS,Stocks,NASDAQ,-
Cohen Circle Acquisition Corp II,CCII,Stocks,NASDAQ,-
Vendome Acquisition Corp I,VNME,Stocks,NASDAQ,-
LB Pharmaceuticals Inc,LBRX,Stocks,NASDAQ,-
Creative Media & Community Trust Corp,CMCT,Stocks,NASDAQ,-
Global Self Storage Inc,SELF,Stocks,NASDAQ,-
Manhattan Bridge Capital Inc,LOAN,Stocks,NASDAQ,-
Sotherly Hotels Inc,SOHO,Stocks,NASDAQ,-
Wheeler Real Estate Investment Trust Inc,WHLR,Stocks,NASDAQ,-
Mackenzie Realty Capital Inc,MKZR,Stocks,NASDAQ,-
Seven Hills Realty Trust,SEVN,Stocks,NASDAQ,-
Medalist Diversified REIT Inc,MDRR,Stocks,NASDAQ,-
A Paradise Acquisition Corp,APAD,Stocks,NASDAQ,-
Galata Acquisition Corp II,LATA,Stocks,NASDAQ,-
YD Bio Ltd,YDES,Stocks,NASDAQ,-
CCH Holdings Ltd,CCHH,Stocks,NASDAQ,-
Elauwit Connection Inc,ELWT,Stocks,NASDAQ,-
Park Dental Partners Inc,PARK,Stocks,NASDAQ,-
Solarius Capital Acquisition Corp,SOCA,Stocks,NASDAQ,-
Sono Group NV,SSM,Stocks,NASDAQ,-
Origin Investment Corp I,ORIQ,Stocks,NASDAQ,-
Sol Strategies Inc,STKE,Stocks,NASDAQ,-
Range Capital Acquisition Corp II,RNGT,Stocks,NASDAQ,-
Commercial Bancgroup Inc,CBK,Stocks,NASDAQ,-
Aptera Motors Corp,SEV,Stocks,NASDAQ,-
Turn Therapeutics Inc,TTRX,Stocks,NASDAQ,-
OBOOK Holdings Inc,OWLS,Stocks,NASDAQ,-
Mount Logan Capital Inc,MLCI,Stocks,NASDAQ,-
BR Advisory Partners Participacoes SA,BRBI,Stocks,NASDAQ,-
Anfield Energy Inc,AEC,Stocks,NASDAQ,-
BTQ Technologies Corp,BTQ,Stocks,NASDAQ,-
Quantumsphere Acquisition Corp,QUMS,Stocks,NASDAQ,-
Highview Merger Corp,HVMC,Stocks,NASDAQ,-
McKinley Acquisition Corp,MKLY,Stocks,NASDAQ,-
Talon Capital Corp,TLNC,Stocks,NASDAQ,-
Terra Innovatum Global NV,NKLR,Stocks,NASDAQ,-
BTC Development Corp,BDCI,Stocks,NASDAQ,-
M3-Brigade Acquisition VI Corp,MBVI,Stocks,NASDAQ,-
GSR IV Acquisition Corp,GSRF,Stocks,NASDAQ,-
Emmis Acquisition Corp,EMIS,Stocks,NASDAQ,-
Fusemachines Inc,FUSE,Stocks,NASDAQ,-
Trailblazer Acquisition Corp,BLZR,Stocks,NASDAQ,-
Alps Group Inc,ALPS,Stocks,NASDAQ,-
OTG Acquisition Corp I,OTGA,Stocks,NASDAQ,-
Cantor Equity Partners V Inc,CEPV,Stocks,NASDAQ,-
Functional Brands Inc,MEHA,Stocks,NASDAQ,-
Lake Superior Acquisition Corp,LKSP,Stocks,NASDAQ,-
Caring Brands Inc,CABR,Stocks,NASDAQ,-
Insight Digital Partners II,DYOR,Stocks,NASDAQ,-
Calisa Acquisition Corp,ALIS,Stocks,NASDAQ,-
Central BanCo Inc,CBC,Stocks,NASDAQ,-
Cardinal Infrastructure Group Inc,CDNL,Stocks,NASDAQ,-
Hoyne Bancorp Inc,HYNE,Stocks,NASDAQ,-
Drugs Made In America Acquisition II Corp,DMII,Stocks,NASDAQ,-
Hyperliquid Strategies Inc,PURR,Stocks,NASDAQ,-
Crown Reserve Acquisition Corp I,CRAC,Stocks,NASDAQ,-
